#islsrc,bkg,rms,ra_str,dec_str,ra_deg,ra_deg_err,dec_deg,dec_deg_err,peak,peak_error,S,S_err,a,a_err,b,b_err,pa,pa_err,flags
(3070;00),"-0,000002","0,000009",01:35:01.35,-73:29:10.87,23.7556314,4.52e-05,-73.486354,3.48e-05,0.000192,"0,000009",0.000225,"0,00001",7.69,0.06,5.97,0.04,-67.9,0.1,0
(3078;00),"0,000001","0,000006",01:28:18.40,-73:29:35.20,22.0766793,3.96e-05,-73.4931114,3.21e-05,0.000153,"0,000006",0.00019,"0,000008",7.91,0.05,6.17,0.04,-68.0,0.1,0
(3086;00),"-0,000002","0,000006",01:26:23.67,-73:29:29.89,21.5986046,2.83e-05,-73.4916356,2.87e-05,0.000178,"0,000006",0.000185,"0,000007",6.45,0.04,6.31,0.04,-62.5,1.1,0
(3090;00),"0,000005","0,000007",01:31:47.61,-73:29:19.01,22.94837,2.39e-05,-73.4886138,2.24e-05,0.000241,"0,000007",0.000249,"0,000007",6.53,0.03,6.22,0.03,-69.9,0.4,0
(3105;00),"-0,000002","0,000008",01:34:33.18,-73:28:55.43,23.63827,1.82e-05,-73.4820633,1.6e-05,0.000388,"0,000008",0.000409,"0,000009",6.75,0.02,6.13,0.02,-68.2,0.2,0
(3106;00),"0,000001","0,000008",01:25:33.23,-73:29:17.05,21.3884445,2.78e-05,-73.4880697,2.64e-05,0.000232,"0,000007",0.000249,"0,000008",6.81,0.03,6.19,0.03,-67.2,0.2,0
(3124;00),"0,000001","0,000009",01:20:25.57,-73:28:41.60,20.1065559,2.17e-05,-73.478223,2.07e-05,0.00035,"0,000009",0.000363,"0,000009",6.82,0.03,5.98,0.02,-67.8,0.1,0
(3143;00),"-0,000002","0,000007",01:23:11.85,-73:28:45.36,20.7993608,1.1e-06,-73.479268,1.1e-06,0.005344,"0,000007",0.005451,"0,000007",6.65,0.0,6.01,0.0,-67.4,0.0,0
(3144;00),-0.0,1.7e-05,01:37:37.81,-73:28:03.71,24.4075322,2.8e-06,-73.4676978,2.4e-06,0.005208,1.6e-05,0.005537,1.8e-05,6.76,0.0,6.17,0.0,-68.0,0.0,0
(3146;00),"-0,000002","0,000008",01:22:47.01,-73:28:42.92,20.6958623,1.15e-05,-73.4785899,1.26e-05,0.000519,"0,000007",0.000604,"0,000009",6.87,0.01,6.65,0.01,21.8,0.3,0
(3165;00),"-0,000001",1.6e-05,01:37:11.26,-73:27:34.83,24.2969096,8.3e-06,-73.4596739,6.9e-06,0.002159,1.4e-05,0.004783,3.1e-05,9.46,0.01,9.2,0.01,-68.0,0.2,0
(3165;01),"-0,000001",1.5e-05,01:37:04.40,-73:27:48.18,24.2683307,8.3e-06,-73.4633822,6.9e-06,0.001621,1.4e-05,0.003976,3.4e-05,10.89,0.01,8.84,0.01,-70.3,0.2,0
(3165;02),"-0,000001",1.6e-05,01:37:08.28,-73:27:40.95,24.2844828,8.3e-06,-73.4613749,6.9e-06,0.000477,1.4e-05,0.001127,3.2e-05,10.49,0.01,8.84,0.01,27.6,0.2,0
(3170;00),"0,000001","0,000007",01:28:55.62,-73:28:41.89,22.2317327,3.36e-05,-73.478302,3.16e-05,0.000173,"0,000007",0.000184,"0,000007",6.73,0.05,6.2,0.04,-65.2,0.3,0
(3186;00),"-0,000002","0,000007",01:23:33.97,-73:28:27.40,20.8915495,3.83e-05,-73.4742791,3.57e-05,0.000148,"0,000007",0.000155,"0,000007",6.85,0.04,6.01,0.04,-68.1,0.3,0
(3192;00),"-0,000002","0,000007",01:23:23.43,-73:28:21.98,20.8476221,4.5e-06,-73.4727714,4.3e-06,0.001313,"0,000007",0.001361,"0,000007",6.75,0.01,6.02,0.0,-67.0,0.0,0
(3193;00),"-0,000001",1.7e-05,01:37:33.85,-73:27:40.81,24.3910619,1.81e-05,-73.4613353,1.47e-05,0.000826,1.6e-05,0.00092,1.8e-05,7.22,0.02,6.05,0.02,-67.2,0.1,0
(3216;00),"-0,000002","0,000009",01:21:23.23,-73:27:52.22,20.3467793,3.91e-05,-73.4645057,3.82e-05,0.000218,"0,000008",0.000315,1.2e-05,7.78,0.06,7.29,0.05,-64.9,0.4,0
(3232;00),"-0,000001","0,000009",01:21:08.97,-73:27:41.92,20.2873887,2.79e-05,-73.4616442,2.67e-05,0.000274,"0,000009",0.000292,"0,00001",6.89,0.03,6.07,0.03,-66.4,0.2,0
(3235;00),"0,000002","0,000007",01:33:09.80,-73:27:47.11,23.2908165,3.87e-05,-73.4630859,3.14e-05,0.00018,"0,000007",0.000201,"0,000008",7.12,0.05,6.15,0.04,-68.1,0.2,0
(3241;00),0.0,"0,000006",01:28:28.82,-73:27:58.31,22.1200915,1.82e-05,-73.466196,1.66e-05,0.000284,"0,000006",0.000285,"0,000006",6.63,0.02,5.94,0.02,-67.1,0.1,0
(3242;00),"-0,000002","0,000008",01:22:06.64,-73:27:40.12,20.5276778,8.5e-06,-73.4611446,8.3e-06,0.000753,"0,000008",0.00078,"0,000008",6.7,0.01,6.06,0.01,-67.1,0.1,0
(3244;00),"0,000001","0,000006",01:28:37.41,-73:27:55.75,22.1558746,3.65e-05,-73.4654848,3.48e-05,0.000144,"0,000006",0.000151,"0,000007",6.63,0.04,6.22,0.04,-67.1,0.5,0
(3246;00),"0,000004","0,000007",01:25:09.83,-73:27:49.64,21.2909752,2.93e-05,-73.4637876,2.7e-05,0.000188,"0,000006",0.00019,"0,000007",6.72,0.04,5.9,0.03,-67.0,0.2,0
(3249;00),"0,000002","0,000006",01:27:58.34,-73:27:49.99,21.9930805,5.8e-06,-73.4638861,5.5e-06,0.000875,"0,000006",0.000936,"0,000006",6.73,0.01,6.24,0.01,-67.3,0.1,0
(3256;00),"-0,000002","0,000009",01:21:32.11,-73:27:10.81,20.3837845,3.39e-05,-73.4530018,2.84e-05,0.000375,"0,00003",0.000614,"0,00005",8.13,0.03,7.91,0.06,23.5,0.6,0
(3262;00),"0,000001","0,000006",01:28:18.37,-73:27:39.22,22.076553,2.81e-05,-73.4608948,2.65e-05,0.000174,"0,000006",0.000179,"0,000006",6.6,0.03,6.13,0.03,-70.4,0.3,0
(3268;00),"-0,000002",1.4e-05,01:36:57.10,-73:26:44.59,24.2379367,1.06e-05,-73.4457205,9.3e-06,0.001182,1.4e-05,0.001248,1.5e-05,6.7,0.01,6.19,0.01,-67.8,0.1,0
(3286;00),0.0,"0,000006",01:25:50.58,-73:27:17.61,21.4607497,2.6e-05,-73.4548928,2.75e-05,0.000198,"0,000006",0.000233,"0,000007",6.87,0.03,6.71,0.03,20.3,0.9,0
(3288;00),-0.0,"0,00001",01:26:29.33,-73:27:15.69,21.6222183,"0,0000002",-73.4543586,"0,0000002",0.045942,"0,00001",0.046308,"0,00001",6.58,0.0,6.01,0.0,-67.0,0.0,0
(3290;00),"-0,000002","0,000009",01:35:14.81,-73:26:47.45,23.8117132,1.84e-05,-73.4465126,1.64e-05,0.000439,"0,000009",0.000485,"0,00001",6.83,0.02,6.34,0.02,-68.4,0.2,0
